site,name,year,month,day,tmin,tmax,date,working,demand,area_string
NC,Northcote,2017,08,13,8.2,17.9,2017-08-13,Weekend,21.36,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,13,8.2,17.9,2017-08-13,Weekend,7.79,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,14,11.6,20,2017-08-14,Weekday,17.22,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,14,11.6,20,2017-08-14,Weekday,19.41,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,14,11.6,20,2017-08-14,Weekday,11.52,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,15,7.3,16.5,2017-08-15,Weekday,18.49,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,15,7.3,16.5,2017-08-15,Weekday,20.94,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,15,7.3,16.5,2017-08-15,Weekday,11.81,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,16,10.9,17.5,2017-08-16,Weekday,18.07,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,16,10.9,17.5,2017-08-16,Weekday,21.11,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,16,10.9,17.5,2017-08-16,Weekday,11.46,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,17,8.6,15.8,2017-08-17,Weekday,18.71,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,17,8.6,15.8,2017-08-17,Weekday,23.22,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,17,8.6,15.8,2017-08-17,Weekday,12.34,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,18,7.3,12.4,2017-08-18,Weekday,19.38,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,18,7.3,12.4,2017-08-18,Weekday,24.61,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,18,7.3,12.4,2017-08-18,Weekday,12.47,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,19,4.3,11.6,2017-08-19,Weekend,18.66,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,19,4.3,11.6,2017-08-19,Weekend,23.55,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,19,4.3,11.6,2017-08-19,Weekend,9.18,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,20,1.7,13.1,2017-08-20,Weekend,18.52,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,20,1.7,13.1,2017-08-20,Weekend,25.03,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,20,1.7,13.1,2017-08-20,Weekend,8.78,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,21,3.6,11.2,2017-08-21,Weekday,19.33,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,21,3.6,11.2,2017-08-21,Weekday,26.26,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,21,3.6,11.2,2017-08-21,Weekday,13.44,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,22,2.4,16.6,2017-08-22,Weekday,19.36,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,22,2.4,16.6,2017-08-22,Weekday,22.67,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,22,2.4,16.6,2017-08-22,Weekday,12.23,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,23,6.6,17.5,2017-08-23,Weekday,19.07,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,23,6.6,17.5,2017-08-23,Weekday,24.82,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,23,6.6,17.5,2017-08-23,Weekday,11.55,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,24,4.1,14.1,2017-08-24,Weekday,18.99,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,24,4.1,14.1,2017-08-24,Weekday,24.21,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,24,4.1,14.1,2017-08-24,Weekday,12.89,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,25,5.1,15.9,2017-08-25,Weekday,19.61,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,25,5.1,15.9,2017-08-25,Weekday,21.89,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,25,5.1,15.9,2017-08-25,Weekday,12.38,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,26,7.2,15.4,2017-08-26,Weekend,16.59,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,26,7.2,15.4,2017-08-26,Weekend,21.16,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,26,7.2,15.4,2017-08-26,Weekend,8.3,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,27,5.3,10.5,2017-08-27,Weekend,17,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,27,5.3,10.5,2017-08-27,Weekend,26.7,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,27,5.3,10.5,2017-08-27,Weekend,9.26,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,28,2.2,12,2017-08-28,Weekday,17.88,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,28,2.2,12,2017-08-28,Weekday,26.01,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,28,2.2,12,2017-08-28,Weekday,13.37,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,29,4.2,12.1,2017-08-29,Weekday,17.75,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,29,4.2,12.1,2017-08-29,Weekday,24.88,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,29,4.2,12.1,2017-08-29,Weekday,12.86,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,30,3.8,14.1,2017-08-30,Weekday,18.75,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,30,3.8,14.1,2017-08-30,Weekday,25.2,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,30,3.8,14.1,2017-08-30,Weekday,12.86,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,08,31,0.8,16.3,2017-08-31,Weekday,17.52,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,08,31,0.8,16.3,2017-08-31,Weekday,22.91,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,08,31,0.8,16.3,2017-08-31,Weekday,12.27,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,01,0.8,16.8,2017-09-01,Weekday,18.08,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,01,0.8,16.8,2017-09-01,Weekday,21.77,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,01,0.8,16.8,2017-09-01,Weekday,12.66,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,02,5.7,19.4,2017-09-02,Weekend,17.76,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,02,5.7,19.4,2017-09-02,Weekend,20.7,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,02,5.7,19.4,2017-09-02,Weekend,8.21,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,03,12.6,16.7,2017-09-03,Weekend,16.31,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,03,12.6,16.7,2017-09-03,Weekend,21.03,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,03,12.6,16.7,2017-09-03,Weekend,7.97,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,04,8.1,13.7,2017-09-04,Weekday,17.03,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,04,8.1,13.7,2017-09-04,Weekday,26.29,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,04,8.1,13.7,2017-09-04,Weekday,11.99,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,05,5.1,12.9,2017-09-05,Weekday,18.45,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,05,5.1,12.9,2017-09-05,Weekday,27.93,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,05,5.1,12.9,2017-09-05,Weekday,12.78,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,06,5.4,15.1,2017-09-06,Weekday,18.24,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,06,5.4,15.1,2017-09-06,Weekday,25.04,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,06,5.4,15.1,2017-09-06,Weekday,13.08,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,07,6.8,15.3,2017-09-07,Weekday,17.38,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,07,6.8,15.3,2017-09-07,Weekday,24.01,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,07,6.8,15.3,2017-09-07,Weekday,12.17,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,08,6.6,13,2017-09-08,Weekday,17.33,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,08,6.6,13,2017-09-08,Weekday,23.49,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,08,6.6,13,2017-09-08,Weekday,12.21,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,09,4.4,14.9,2017-09-09,Weekend,16.78,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,09,4.4,14.9,2017-09-09,Weekend,21.8,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,09,4.4,14.9,2017-09-09,Weekend,8.24,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,10,3.8,15.9,2017-09-10,Weekend,15.86,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,10,3.8,15.9,2017-09-10,Weekend,22.31,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,10,3.8,15.9,2017-09-10,Weekend,8.77,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,11,7.1,18.4,2017-09-11,Weekday,17.78,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,11,7.1,18.4,2017-09-11,Weekday,21.92,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,11,7.1,18.4,2017-09-11,Weekday,12.41,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,12,13.1,18.7,2017-09-12,Weekday,18.25,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,12,13.1,18.7,2017-09-12,Weekday,20.4,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,12,13.1,18.7,2017-09-12,Weekday,11.67,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,13,12.6,16.1,2017-09-13,Weekday,18.23,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,13,12.6,16.1,2017-09-13,Weekday,23.65,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,13,12.6,16.1,2017-09-13,Weekday,11.31,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,14,4.6,14,2017-09-14,Weekday,17.89,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,14,4.6,14,2017-09-14,Weekday,22.79,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,14,4.6,14,2017-09-14,Weekday,12.23,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,15,9.2,16.9,2017-09-15,Weekday,17.95,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,15,9.2,16.9,2017-09-15,Weekday,21.87,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,15,9.2,16.9,2017-09-15,Weekday,11.73,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,16,6.2,13.3,2017-09-16,Weekend,16.72,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,16,6.2,13.3,2017-09-16,Weekend,21.7,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,16,6.2,13.3,2017-09-16,Weekend,8.43,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,17,1.5,17.6,2017-09-17,Weekend,16.03,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,17,1.5,17.6,2017-09-17,Weekend,21.44,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,17,1.5,17.6,2017-09-17,Weekend,8.1,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,18,8.7,21.2,2017-09-18,Weekday,18,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,18,8.7,21.2,2017-09-18,Weekday,19.35,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,18,8.7,21.2,2017-09-18,Weekday,11.66,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,19,8.5,14,2017-09-19,Weekday,18.14,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,19,8.5,14,2017-09-19,Weekday,21.73,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,19,8.5,14,2017-09-19,Weekday,11.36,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,20,3.5,18,2017-09-20,Weekday,17.63,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,20,3.5,18,2017-09-20,Weekday,19.22,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,20,3.5,18,2017-09-20,Weekday,11.63,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,21,11,23,2017-09-21,Weekday,17.64,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,21,11,23,2017-09-21,Weekday,16.57,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,21,11,23,2017-09-21,Weekday,11.54,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,22,10.6,24.7,2017-09-22,Weekday,17.96,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,22,10.6,24.7,2017-09-22,Weekday,14.76,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,22,10.6,24.7,2017-09-22,Weekday,10.44,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,23,13.1,31,2017-09-23,Weekend,16.18,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,23,13.1,31,2017-09-23,Weekend,14.46,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,23,13.1,31,2017-09-23,Weekend,7.43,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,24,12,18.6,2017-09-24,Weekend,16.32,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,24,12,18.6,2017-09-24,Weekend,16.51,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,24,12,18.6,2017-09-24,Weekend,7.48,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,25,9.8,14.2,2017-09-25,Weekday,16.59,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,25,9.8,14.2,2017-09-25,Weekday,20.1,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,25,9.8,14.2,2017-09-25,Weekday,10.68,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,26,2.4,16.5,2017-09-26,Weekday,16.63,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,26,2.4,16.5,2017-09-26,Weekday,19.1,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,26,2.4,16.5,2017-09-26,Weekday,11.01,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,27,7.5,24.7,2017-09-27,Weekday,16.74,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,27,7.5,24.7,2017-09-27,Weekday,15.97,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,27,7.5,24.7,2017-09-27,Weekday,11.2,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,28,7.9,18.5,2017-09-28,Weekday,17.34,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,28,7.9,18.5,2017-09-28,Weekday,16.32,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,28,7.9,18.5,2017-09-28,Weekday,10.67,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,29,9.8,18.2,2017-09-29,Weekday,15.74,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,29,9.8,18.2,2017-09-29,Weekday,16.3,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,29,9.8,18.2,2017-09-29,Weekday,7.66,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,09,30,10.1,15.6,2017-09-30,Weekend,15.65,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,09,30,10.1,15.6,2017-09-30,Weekend,16.5,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,09,30,10.1,15.6,2017-09-30,Weekend,7.1,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,01,8.6,17.8,2017-10-01,Weekend,16.04,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,01,8.6,17.8,2017-10-01,Weekend,17.62,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,01,8.6,17.8,2017-10-01,Weekend,7.61,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,02,6.7,18.2,2017-10-02,Weekday,17.23,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,02,6.7,18.2,2017-10-02,Weekday,17.04,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,02,6.7,18.2,2017-10-02,Weekday,11.52,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,03,4.2,24,2017-10-03,Weekday,16.75,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,03,4.2,24,2017-10-03,Weekday,15.32,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,03,4.2,24,2017-10-03,Weekday,11.26,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,04,5.9,26.2,2017-10-04,Weekday,17.2,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,04,5.9,26.2,2017-10-04,Weekday,14.52,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,04,5.9,26.2,2017-10-04,Weekday,11.16,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,05,9.3,20.1,2017-10-05,Weekday,16.71,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,05,9.3,20.1,2017-10-05,Weekday,15.8,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,05,9.3,20.1,2017-10-05,Weekday,10.62,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,06,8.8,15.8,2017-10-06,Weekday,17.46,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,06,8.8,15.8,2017-10-06,Weekday,16.51,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,06,8.8,15.8,2017-10-06,Weekday,11.27,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,07,4.8,23,2017-10-07,Weekend,17.73,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,07,4.8,23,2017-10-07,Weekend,13.88,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,07,4.8,23,2017-10-07,Weekend,7.66,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,08,9.2,25.1,2017-10-08,Weekend,15.99,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,08,9.2,25.1,2017-10-08,Weekend,15.42,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,08,9.2,25.1,2017-10-08,Weekend,6.97,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,09,13.4,19.7,2017-10-09,Weekday,16.09,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,09,13.4,19.7,2017-10-09,Weekday,15.88,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,09,13.4,19.7,2017-10-09,Weekday,10.52,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,10,5.7,21.2,2017-10-10,Weekday,16.38,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,10,5.7,21.2,2017-10-10,Weekday,15.02,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,10,5.7,21.2,2017-10-10,Weekday,10.91,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,11,6.7,24.7,2017-10-11,Weekday,16.43,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,11,6.7,24.7,2017-10-11,Weekday,16.06,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,11,6.7,24.7,2017-10-11,Weekday,10.74,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,12,9,18.6,2017-10-12,Weekday,15.69,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,12,9,18.6,2017-10-12,Weekday,16.07,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,12,9,18.6,2017-10-12,Weekday,10.63,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,13,12.3,16.4,2017-10-13,Weekday,16.49,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,13,12.3,16.4,2017-10-13,Weekday,15.8,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,13,12.3,16.4,2017-10-13,Weekday,10.5,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,14,6.8,18.3,2017-10-14,Weekend,16.27,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,14,6.8,18.3,2017-10-14,Weekend,14.68,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,14,6.8,18.3,2017-10-14,Weekend,7.47,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,15,4,22.1,2017-10-15,Weekend,14.86,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,15,4,22.1,2017-10-15,Weekend,15,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2017,10,15,4,22.1,2017-10-15,Weekend,7.46,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2017,10,16,9.8,28.3,2017-10-16,Weekday,16.94,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2017,10,16,9.8,28.3,2017-10-16,Weekday,14.64,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
